account_id,contact_id,insurance_type
88778940,16136121,Car Insurance
85512808,94892089,House Insurance
86166368,2519068,House Insurance
25807965,18791715,House Insurance
64728306,22845996,Health Insurance
29765759,94677345,Car Insurance
81734018,67835679,Health Insurance
91660474,75387266,Car Insurance
82602794,24316261,House Insurance
42505881,35638370,Health Insurance
11973078,20991361,Health Insurance
39224307,17870673,Health Insurance
69524598,14539581,Health Insurance
72271811,69752335,House Insurance
58447718,87698619,Car Insurance
52228698,37588393,House Insurance
80390208,6078838,House Insurance
19109173,66404872,Car Insurance
41305012,89528895,House Insurance
58789595,61345000,House Insurance
1365325,1346742,Health Insurance
4131869,43446381,Car Insurance
1023278,88809639,Health Insurance
40051953,58749664,Car Insurance
56082645,31998294,Health Insurance
6176966,56092438,House Insurance
52917307,81420875,House Insurance
49980020,14524265,Car Insurance
99331255,89087450,Health Insurance
30251611,80117117,Car Insurance
11754980,92087847,Car Insurance
54579444,34955360,House Insurance
8301317,89957782,House Insurance
48364101,36055565,Health Insurance
16818013,72436618,Health Insurance
84542702,98603947,Health Insurance
9410208,63580949,Car Insurance
138973,25616440,Health Insurance
50240810,62009104,Car Insurance
92297736,51436005,Health Insurance
38517895,81297318,Health Insurance
44021606,45071761,Car Insurance
91735532,55959646,Car Insurance
81273332,47385651,House Insurance
4392811,15168179,Car Insurance
98315304,68698916,House Insurance
60971104,61411810,Car Insurance
95769146,6050976,Health Insurance
56254625,45080739,House Insurance
14815629,63845948,Health Insurance
95385264,38433464,Health Insurance
48480268,32720162,Car Insurance
97457345,88826945,House Insurance
23764955,76146064,Car Insurance
13614367,95180388,Car Insurance
35292521,4541712,Health Insurance
93009587,97660736,House Insurance
51079489,2540496,Car Insurance
81998547,44624142,Health Insurance
24449525,47939197,Car Insurance
82423002,316433,Health Insurance
59935874,9524371,Car Insurance
39813971,57444940,House Insurance
64727831,92317069,Car Insurance
79433875,10223991,House Insurance
30870118,12854671,Health Insurance
78848003,31310726,Health Insurance
32255128,48177171,Car Insurance
8489704,10708513,House Insurance
46644719,80690275,Health Insurance
79849162,96214077,House Insurance
19574945,53711623,Health Insurance
88641601,10617543,Car Insurance
62634900,25953257,House Insurance
87449392,81680165,Car Insurance
68288613,20556770,Health Insurance
43169579,76686998,Car Insurance
57846169,15604370,Car Insurance
69042515,14275662,Health Insurance
87921792,47593242,Health Insurance
21300918,93431193,Car Insurance
84060991,61369536,House Insurance
32083421,69232637,Health Insurance
11533596,23834753,Health Insurance
64672807,38475811,Car Insurance
62204899,47992060,House Insurance
50227190,73512513,House Insurance
9018363,70569933,Health Insurance
83739501,49010428,Car Insurance
45134259,53590389,Car Insurance
15299154,68377869,House Insurance
50451254,43049141,Health Insurance
22958446,41531718,House Insurance
71531946,57513078,House Insurance
16031583,1952493,Health Insurance
77813363,40414138,Car Insurance
68625582,55017556,Health Insurance
99980354,41894738,Health Insurance
4752795,19258885,House Insurance
74301839,23385116,Car Insurance
36847882,39805084,Health Insurance
83649266,28999184,House Insurance
20893736,38017425,House Insurance
35227791,32838769,Health Insurance
44489602,80095445,Car Insurance
10988910,73692632,Health Insurance
54725390,18350335,House Insurance
47121121,45822252,House Insurance
50263266,94613856,House Insurance
69144715,74712822,Car Insurance
30347612,13925764,Health Insurance
58693152,79834452,Health Insurance
14941190,8810530,Health Insurance
21085828,27501601,House Insurance
43568833,62783621,Car Insurance
67997651,65858317,House Insurance
24435792,51314804,Car Insurance
42492182,31103539,House Insurance
8542416,91901319,Health Insurance
88016234,43798639,Health Insurance
13839144,86343174,Health Insurance
15538905,17479037,House Insurance
55950554,55250582,Health Insurance
71691620,39175946,House Insurance
54736666,53783112,Car Insurance
53126671,32541043,Car Insurance
53842817,74444876,Health Insurance
66199153,90076837,House Insurance
9116574,30351631,House Insurance
14827000,1481535,House Insurance
87314755,48670627,House Insurance
73126157,95138147,Car Insurance
40730270,93938098,House Insurance
82505820,12697372,Car Insurance
30991573,94642225,Health Insurance
5673472,62094563,Car Insurance
23483655,83052468,Health Insurance
82775974,7121604,Car Insurance
67150004,59090386,Health Insurance
41211946,96782626,Health Insurance
107859,68021574,House Insurance
82110023,44342961,Health Insurance
19694999,10635481,Car Insurance
97989444,4763609,Health Insurance
59228250,45411380,House Insurance
14501168,74974262,Car Insurance
30645727,39215072,Health Insurance
75472690,9420081,Health Insurance
30644197,31707282,House Insurance
21390201,43481018,Health Insurance
94030402,34649612,House Insurance
31361514,41601811,House Insurance
64370388,68573546,Car Insurance
16594491,87636798,Health Insurance
10762558,49337859,Car Insurance
50134696,61730617,Car Insurance
40622968,47427725,House Insurance
65577563,23893745,Health Insurance
85125053,13262126,Health Insurance
85989145,68065284,Car Insurance
9113815,74206008,Health Insurance
97710075,61685547,House Insurance
37158894,49488586,House Insurance
77632697,47981681,House Insurance
26155811,78492816,House Insurance
63840403,52853492,Health Insurance
82254632,61630,Car Insurance
43000056,37628889,House Insurance
26674478,87475509,House Insurance
18528847,91225024,Health Insurance
31460262,74093745,Health Insurance
76096435,14600233,House Insurance
85182212,65106173,Health Insurance
9212203,16704783,Health Insurance
27354258,39281845,Health Insurance
65941304,6472339,Car Insurance
51655874,62647876,Car Insurance
77177128,64590747,Car Insurance
97463917,25729827,House Insurance
91671352,3371057,Health Insurance
67253808,30189188,Health Insurance
30484496,78860919,Health Insurance
97636645,87213900,Car Insurance
89834065,56213501,Health Insurance
81730169,85302739,Car Insurance
12394558,26450450,Health Insurance
7593726,81429113,House Insurance
32265472,87240439,House Insurance
87394216,35527811,Car Insurance
90907975,90962862,Car Insurance
89720727,58014326,House Insurance
93776469,3396268,House Insurance
55978376,1641674,Car Insurance
5021762,32094074,House Insurance
73387113,6018832,Health Insurance
37406514,86090490,Car Insurance
74289608,35471292,Car Insurance
52840853,71103901,Health Insurance
29073751,34244891,Health Insurance
79808047,52568299,Health Insurance
78355675,97216584,Health Insurance
38005352,81426201,Car Insurance
97154943,83027283,Health Insurance
99169699,38095432,Health Insurance
734276,40417607,Car Insurance
96990797,4029436,House Insurance
16679661,89327823,House Insurance
19047923,95054802,House Insurance
52221695,24183086,Car Insurance
64448308,61817153,Health Insurance
24692745,88561943,Car Insurance
25884787,82661577,Health Insurance
53565117,61003270,Health Insurance
14573679,44894544,House Insurance
44356001,7988912,House Insurance
77987713,89831113,Health Insurance
17445432,80582553,House Insurance
35601096,63027056,Car Insurance
46126950,4977036,Car Insurance
80634328,4271205,Health Insurance
4838263,18898411,Car Insurance
99033773,44816728,Car Insurance
84789816,71932942,Car Insurance
60194710,29966709,House Insurance
41441680,59705057,Health Insurance
90492192,79510220,House Insurance
24860163,33998519,House Insurance
52335469,49261305,Health Insurance
32194697,76379890,Health Insurance
85967856,215105,Health Insurance
4406405,54751158,Health Insurance
75570719,16617589,Car Insurance
31758981,10590848,Car Insurance
94377050,66305787,Car Insurance
88828513,50135562,House Insurance
90998859,96293453,House Insurance
76589842,35147047,Health Insurance
82205938,64301141,Health Insurance
71383076,92940086,House Insurance
91477586,4655461,Car Insurance
75329230,61369328,Health Insurance
35137595,13770611,Health Insurance
17516383,16249796,House Insurance
91103321,21122242,House Insurance
67617986,62344663,House Insurance
34462748,75312977,Car Insurance
21743648,87636755,Car Insurance
79082319,1959565,Health Insurance
76961424,13574467,Car Insurance
42004186,60965953,Car Insurance
22042416,17240189,House Insurance
40381989,78680998,Health Insurance
48728959,90680305,House Insurance
21690559,88607039,House Insurance
65096400,71366768,Health Insurance
14346904,50715864,Health Insurance
59323477,55666212,Health Insurance
10405895,19005356,Health Insurance
89710128,94521431,Health Insurance
72577462,6177343,House Insurance
67920623,39244601,House Insurance
38405693,95512116,House Insurance
83916041,66525030,Car Insurance
52472436,95937339,House Insurance
621896,92168486,House Insurance
58018572,32143091,House Insurance
35156215,585271,Car Insurance
93164036,30743977,Car Insurance
87317931,3909869,Car Insurance
36112364,376375,Car Insurance
22919046,83289571,House Insurance
29046533,76080707,House Insurance
77274321,52840723,House Insurance
49710246,67180712,Health Insurance
59367666,62822004,Car Insurance
52570582,37820711,Health Insurance
45875787,53833134,House Insurance
18614835,69639345,Health Insurance
2206835,81665093,Car Insurance
14316603,10064089,Health Insurance
53163056,20400123,House Insurance
93381429,8728721,Car Insurance
68135816,23737726,Car Insurance
22198650,25847856,House Insurance
29587956,78713187,Health Insurance
32652738,72379484,Car Insurance
36375765,46458421,Car Insurance
52691631,87680786,Car Insurance
31660991,99324291,Health Insurance
37285496,94656014,Health Insurance
35496307,63571996,Car Insurance
58310575,59103286,Health Insurance
10829653,57887666,Health Insurance
68925739,97901077,Car Insurance
45401894,79190221,Car Insurance
41753912,33796890,Health Insurance
37607314,30744964,Car Insurance
86073767,94253817,House Insurance
13156128,87721311,House Insurance
93124214,97159830,House Insurance
41288482,20737024,Health Insurance
16904584,59748758,House Insurance
30678140,42443126,House Insurance
42871906,76402543,House Insurance
9647744,50279569,Car Insurance
31747505,70384460,House Insurance
28234008,87641305,Car Insurance
66126832,85840785,Car Insurance
86264083,23698633,House Insurance
29309692,60399964,House Insurance
72363327,8844570,House Insurance
58083124,90531669,Health Insurance
22566952,83181883,Car Insurance
45637108,12329985,House Insurance
61109770,34255451,Health Insurance
69426377,59244021,Health Insurance
29367674,79865696,Health Insurance
9308566,9900789,Car Insurance
32414776,73109044,House Insurance
7357474,79832170,House Insurance
29177429,93691510,Health Insurance
19432769,76986772,House Insurance
19535570,38249070,Car Insurance
82964418,62275990,Car Insurance
88384850,26728998,Health Insurance
72358891,22168637,Car Insurance
38965475,40233470,Health Insurance
49920413,23788611,Car Insurance
31073912,79028602,House Insurance
36407567,82023830,Health Insurance
92486917,53577037,Car Insurance
97149004,50779030,Car Insurance
31979655,6197077,Car Insurance
13113917,10388774,House Insurance
82097480,48971292,Car Insurance
27456873,40004131,House Insurance
9604562,14509196,House Insurance
60793202,8610701,House Insurance
37865898,61719832,Car Insurance
61325923,95931527,Health Insurance
54506389,88989363,Health Insurance
88014816,93601638,Health Insurance
46681405,81215028,Car Insurance
4499498,71495961,House Insurance
48925622,6822286,Health Insurance
57279886,50087696,House Insurance
83820647,85157937,House Insurance
45935430,9929695,House Insurance
59672633,48147940,Health Insurance
13491603,85362279,Health Insurance
67377770,59370569,Health Insurance
71567476,52570738,House Insurance
86865017,33534316,Health Insurance
84790215,34056111,Health Insurance
23590878,31277721,Health Insurance
14672319,1402611,House Insurance
71947668,46969479,House Insurance
65466168,17202444,Car Insurance
89197625,17371261,Health Insurance
65780384,42554361,Health Insurance
71507050,84385612,Health Insurance
48382849,72689164,Car Insurance
6325662,14584646,House Insurance
36616951,30693945,Health Insurance
74165756,19639991,Health Insurance
13425491,54957286,Health Insurance
88507422,78107729,House Insurance
92580467,39640704,Health Insurance
60398392,47554429,Car Insurance
30566860,93890021,House Insurance
53504468,1038474,Car Insurance
45797000,88297439,Car Insurance
13037641,26330794,Health Insurance
53931177,22734127,House Insurance
16376726,73923821,House Insurance
19504508,56873358,Health Insurance
27010437,36869182,Car Insurance
45370634,54776969,Car Insurance
81876956,18930769,House Insurance
36370986,72176488,Car Insurance
96577244,60770161,Health Insurance
49049832,2327789,House Insurance
81346073,14781852,House Insurance
54750753,2148558,Car Insurance
1524012,93495109,Health Insurance
95767569,96854013,House Insurance
25284888,98242772,House Insurance
80883829,71391918,Car Insurance
70501165,32363935,Car Insurance
58947585,11507742,Car Insurance
2841944,5914980,House Insurance
30899865,12724143,House Insurance
53249810,26766396,Health Insurance
29985879,91982312,Car Insurance
73082168,94159004,Health Insurance
95455351,81328878,House Insurance
23924770,69316630,Car Insurance
751240,49799677,Car Insurance
65883549,68703989,House Insurance
64112823,50634448,Car Insurance
89644899,30063365,Health Insurance
90517448,50517285,Health Insurance
91765572,10605083,House Insurance
78332122,73271326,Health Insurance
87893840,39288557,Car Insurance
64846096,87373099,Car Insurance
9101597,71108624,Health Insurance
32080803,51164937,House Insurance
71222344,92779805,House Insurance
83555849,33471129,Health Insurance
42626742,91094740,House Insurance
45333997,50308090,Health Insurance
37971185,69925748,House Insurance
757855,35538322,Health Insurance
82104986,19248160,House Insurance
62046526,88121145,Health Insurance
84645767,39131746,Car Insurance
97203649,27837853,House Insurance
21275709,20221343,House Insurance
56031212,24379359,Health Insurance
83125796,40940120,House Insurance
47852386,93425716,House Insurance
86726029,83270008,Car Insurance
15437499,83630037,Car Insurance
76424831,16708345,Health Insurance
77752913,88397282,Car Insurance
32173731,36045832,Car Insurance
23604460,78689595,Car Insurance
66734108,81858032,Car Insurance
93077424,40583691,Car Insurance
51908924,54490441,Car Insurance
88386646,84029445,Car Insurance
77808475,24842084,Health Insurance
69557833,90224279,House Insurance
27648677,24572875,Car Insurance
96766636,63029960,Health Insurance
95729069,78914833,Health Insurance
92061014,51643062,House Insurance
45830414,11089306,Health Insurance
50925349,3264879,Car Insurance
10691360,63682366,House Insurance
7366122,39025772,Health Insurance
53914992,27392523,Car Insurance
73121303,12226493,House Insurance
40847138,20221811,House Insurance
71648151,99231050,Car Insurance
83654431,85888160,Health Insurance
84662786,33442798,Health Insurance
80929980,23433751,Car Insurance
65190244,34912024,Car Insurance
18760157,92635669,Car Insurance
24003629,72576490,Car Insurance
51179870,14678044,Car Insurance
54315447,42264112,House Insurance
16058768,56373424,House Insurance
72170629,70995905,Car Insurance
48449018,46035483,Car Insurance
57662078,8297359,Health Insurance
83018449,20105591,Car Insurance
73851018,24691560,Car Insurance
43160772,46395186,Health Insurance
87942877,35286941,Health Insurance
55000364,98900044,Car Insurance
27501525,12335381,Car Insurance
15919248,70744208,Car Insurance
42137171,7951279,Health Insurance
15235155,20856317,Car Insurance
57005325,60552680,House Insurance
89876398,22931470,Car Insurance
49270922,73691813,House Insurance
71367051,14922494,House Insurance
6051244,20363377,Car Insurance
98501644,14726076,Health Insurance
64187571,77695879,Car Insurance
4883037,15573678,House Insurance
87915244,905273,House Insurance
4286950,14288473,Health Insurance
74725087,246543,House Insurance
31285883,74465168,Car Insurance
95509776,46330623,Health Insurance
51064353,59550069,Car Insurance
12830370,2750008,Health Insurance
32604793,95889829,Car Insurance
67857518,30613350,Health Insurance
74830011,91625183,Car Insurance
69212193,9812075,Car Insurance
67282518,4230460,House Insurance
42818605,19655397,House Insurance
22437832,86586507,Car Insurance
98572328,30853520,Health Insurance
21359126,31657023,House Insurance
9332943,88467426,House Insurance
27636444,94185309,House Insurance
5594565,23485681,Health Insurance
29144956,81233956,House Insurance
37949113,74310603,House Insurance
85402981,46416751,Car Insurance
73898523,58708447,House Insurance
50489067,32701213,House Insurance
19074967,73174863,Car Insurance
92035119,34781986,Car Insurance
71656612,93131536,Car Insurance
28840428,62682254,House Insurance
71684556,26340634,Health Insurance
39084801,95041576,House Insurance
19197121,14977230,Car Insurance
53173949,20238417,Health Insurance
6440712,63337296,Car Insurance
75533294,28237714,Health Insurance
83837871,43412876,Health Insurance
94104012,15163513,Health Insurance
39027192,10466830,Health Insurance
96017990,22722194,House Insurance
28030017,11918915,House Insurance
45566800,86385798,Health Insurance
45338377,16734575,Health Insurance
31780944,94198135,House Insurance
2426772,99245379,Car Insurance
12458559,55566431,Car Insurance
85714391,85855021,House Insurance
7284148,71252150,Car Insurance
64382398,77636832,House Insurance
17566880,58485766,House Insurance
46966134,68470827,House Insurance
7016073,47077481,Car Insurance
8678314,43158598,Health Insurance
70582285,32682606,Car Insurance
16897645,98060529,House Insurance
51692886,25038440,Health Insurance
79347198,20080341,House Insurance
14692433,98852749,Car Insurance
67845916,78496139,Health Insurance
4699301,14847760,Health Insurance
89242080,95451887,Car Insurance
20057243,66102496,House Insurance
72595031,45311698,Car Insurance
26389414,72283599,Car Insurance
43548645,48989215,Health Insurance
10918452,48129266,Health Insurance
98739559,1980762,House Insurance
8438751,11205211,Health Insurance
78072233,60324219,Health Insurance
27611130,61032473,Car Insurance
54804471,88708041,Health Insurance
22511557,33905313,House Insurance
97618424,46569835,House Insurance
32929446,23790804,Car Insurance
41884518,73721655,House Insurance
24449906,7487982,Health Insurance
36200581,76141522,Car Insurance
13394457,61155221,Health Insurance
52142150,18283360,Health Insurance
46512379,97722436,Health Insurance
26355438,93695772,Car Insurance
22361974,80222749,Car Insurance
81592209,26886708,Car Insurance
92378575,72176978,House Insurance
15056174,31156058,Car Insurance
70714963,89738482,House Insurance
79398346,32161003,House Insurance
3869148,25303158,House Insurance
21367193,28129959,Health Insurance
72825100,42979984,Health Insurance
69040103,11741371,House Insurance
77076518,16722199,Car Insurance
43812585,1563049,Health Insurance
26978068,1330759,Car Insurance
84547396,34714180,House Insurance
65501910,43365087,House Insurance
84633348,88105333,House Insurance
18128439,72726046,Car Insurance
68093044,64565368,House Insurance
13194033,64562671,Car Insurance
92545343,46611611,House Insurance
8553652,75971483,House Insurance
84451468,56795758,Health Insurance
8522509,69767881,Car Insurance
6179497,73862039,Car Insurance
33768671,9359723,House Insurance
80963672,68934277,Health Insurance
59363641,94057784,House Insurance
9668816,83671835,Health Insurance
19411193,36733233,House Insurance
18876132,12566338,Health Insurance
23629351,61068122,Car Insurance
99077048,56473514,House Insurance
44487003,16263780,Car Insurance
71638183,89607045,Health Insurance
91647726,27021278,Car Insurance
10830944,90599494,Health Insurance
86900245,29092772,House Insurance
38960213,67247339,Health Insurance
95487195,58247305,Car Insurance
42017719,13340676,Car Insurance
36141842,24469374,Car Insurance
41184677,80058786,Health Insurance
27926948,76389672,House Insurance
84585476,94300276,Car Insurance
74461250,81581427,House Insurance
17444990,74484524,Health Insurance
84809099,14681252,Health Insurance
43223916,92361211,Car Insurance
97258915,19276159,House Insurance
4659442,59924865,House Insurance
18008175,90777673,Car Insurance
68776074,27581502,House Insurance
20554270,3726416,House Insurance
40275796,64376681,House Insurance
91643942,75260743,Car Insurance
32058829,78805086,House Insurance
62191964,50303966,Car Insurance
57796190,93233794,House Insurance
22363171,31942735,Health Insurance
50410339,29931844,House Insurance
4948173,64557050,Car Insurance
48976075,15955047,Health Insurance
33578125,16472757,Car Insurance
6025951,16094669,House Insurance
3345528,46366709,House Insurance
37444500,74069290,Car Insurance
85043663,98894063,Car Insurance
94937755,31877269,House Insurance
2166567,16325930,Car Insurance
69781279,1859669,Car Insurance
3526940,97122703,House Insurance
654456,16638090,House Insurance
75556654,19648803,Health Insurance
8337638,39169571,Health Insurance
32383295,83326660,Car Insurance
27977429,62372914,House Insurance
26739191,54245251,Health Insurance
99397419,27899329,House Insurance
11048778,35791517,House Insurance
61988291,53646072,Car Insurance
76740774,63020373,House Insurance
27880274,39853332,Car Insurance
72613602,83171377,Health Insurance
6538030,26265136,Car Insurance
53093216,63129586,House Insurance
59462618,95398390,House Insurance
74632413,90521505,Health Insurance
17116219,77092568,Health Insurance
40090494,15985868,House Insurance
9516804,29800041,Car Insurance
52778119,18282779,Health Insurance
15465669,85261652,Health Insurance
87549657,73112680,House Insurance
19621989,53223772,Car Insurance
40324109,80964523,House Insurance
54539310,95142844,House Insurance
26432180,52293947,Car Insurance
79611023,24154523,House Insurance
1915139,96323413,House Insurance
64026834,13849985,Car Insurance
23678782,69290835,House Insurance
81550965,8474513,Car Insurance
72061692,94797701,House Insurance
96799250,65413331,Health Insurance
50244115,60397086,Health Insurance
13455852,31960892,Car Insurance
85239583,86245479,Health Insurance
26750742,3832160,Health Insurance
66571101,94356507,Car Insurance
24020332,71932942,Car Insurance
67831336,19426901,Car Insurance
4510626,39181417,Health Insurance
16694187,32629827,Car Insurance
33264544,89600144,Car Insurance
61374626,67374311,Car Insurance
64586349,8267421,Health Insurance
8924545,87483336,House Insurance
30437370,30744677,House Insurance
41394207,19464559,House Insurance
679599,35434375,Car Insurance
85437811,91800025,House Insurance
72338180,2480582,Car Insurance
22755289,29003328,Health Insurance
44704229,63177563,Health Insurance
46361551,84229388,Car Insurance
40062328,31660792,House Insurance
54223990,64166738,Car Insurance
63479149,52364836,Car Insurance
68300946,30419658,Health Insurance
55413087,50040319,House Insurance
4916836,98237623,Car Insurance
55461560,87931946,Car Insurance
84743628,46330154,House Insurance
66004903,18658195,House Insurance
93908126,22814696,Health Insurance
13585494,76811452,House Insurance
59983481,14090413,Health Insurance
53910872,90184879,House Insurance
70157240,97010041,House Insurance
73196799,15280986,Health Insurance
47154571,27874029,Car Insurance
86140947,76901170,Car Insurance
27312969,43304858,Health Insurance
89277590,23114727,House Insurance
98464409,62171843,House Insurance
23533240,15765996,Health Insurance
16042647,45087603,Health Insurance
6421982,6934437,House Insurance
55446849,80849784,Health Insurance
68859946,87830739,Car Insurance
74417450,91265391,House Insurance
41307889,55061005,Health Insurance
4381654,81107806,House Insurance
85196302,38624312,House Insurance
3708079,89889150,Car Insurance
57395801,43926703,Car Insurance
43975393,40895181,Car Insurance
33555130,60375398,Car Insurance
19792715,16284555,House Insurance
93170905,7621077,House Insurance
53945921,30654006,Health Insurance
60015283,88582937,Health Insurance
46559623,65936639,Health Insurance
47925178,42628744,Health Insurance
17472416,54925575,Health Insurance
75675591,17841237,House Insurance
88409599,58606254,House Insurance
39503138,43049388,Car Insurance
31158322,2024941,House Insurance
21302880,46758692,House Insurance
52199690,76614132,Car Insurance
72370694,10845476,Health Insurance
71160748,55726856,House Insurance
78949822,61099350,Health Insurance
68732598,54637587,House Insurance
9789138,19447557,Car Insurance
59452179,19863977,Car Insurance
22716304,35405153,House Insurance
5368099,38574964,Car Insurance
91813769,97190699,Health Insurance
89719722,39496022,Car Insurance
50559876,26948796,House Insurance
4425279,49523520,House Insurance
22533017,25683764,Health Insurance
81762169,80701474,Car Insurance
5783243,77530531,Health Insurance
57703921,48974329,Health Insurance
19425042,63792046,House Insurance
56946854,50585029,Health Insurance
93200262,92845998,Car Insurance
18219418,13567133,Health Insurance
17193896,4373488,House Insurance
78698713,89310359,House Insurance
84311430,18977236,Health Insurance
36481678,46109231,Health Insurance
94041200,75983641,Car Insurance
95050346,21013188,Car Insurance
42201978,14872604,Car Insurance
81999623,7557734,House Insurance
25031657,33167268,Car Insurance
43501353,23008668,House Insurance
85768739,85568826,Car Insurance
59030628,52699030,Car Insurance
25506646,4986266,Car Insurance
3697137,20182284,House Insurance
4099443,26601796,House Insurance
52638013,83567474,Health Insurance
99700003,92225976,Health Insurance
98566616,12734063,Car Insurance
86176346,93754538,Health Insurance
80502090,50254544,House Insurance
86153312,93057437,Car Insurance
40460812,74694126,Health Insurance
19423702,45896161,Health Insurance
86533996,68750292,Health Insurance
28253418,37458830,Car Insurance
83778136,34485990,Car Insurance
22903768,2681764,House Insurance
91963879,94411640,House Insurance
46757225,99314226,Health Insurance
96282106,29690429,Health Insurance
35462405,10354160,House Insurance
42483459,73293815,House Insurance
29624004,90197633,Health Insurance
25505111,78150590,House Insurance
43956623,48103954,House Insurance
76584160,87338473,Car Insurance
44758462,30018348,Car Insurance
75683432,7380144,Car Insurance
19999881,38277209,Health Insurance
52684447,80338750,Health Insurance
75314764,60410612,Health Insurance
69825471,4630571,House Insurance
34409632,52488459,Car Insurance
98132406,52665779,House Insurance
25161139,10745328,Car Insurance
39983222,14717415,Car Insurance
89754449,81776922,House Insurance
12267233,14875922,House Insurance
88560550,55402765,Health Insurance
4062241,9870996,Health Insurance
85638462,88478130,Health Insurance
37042850,76095869,Car Insurance
88966640,85742690,Car Insurance
12011005,66745983,House Insurance
67014851,36196909,House Insurance
17227950,87205651,House Insurance
9032170,24561779,Health Insurance
48525485,32813468,House Insurance
88738237,52570738,Car Insurance
25463824,76172457,Car Insurance
30488185,48254293,Health Insurance
77675740,5002875,House Insurance
33350204,2036149,House Insurance
97637901,65122536,House Insurance
79589622,25909284,Health Insurance
59892430,6853864,House Insurance
95002748,96349556,Car Insurance
71696667,90407885,Health Insurance
50006712,76954885,House Insurance
64476536,70127861,Car Insurance
33354425,56571207,House Insurance
81899128,25225145,Health Insurance
32405522,56018850,Car Insurance
68633609,32930894,House Insurance
76822452,27986950,House Insurance
43009720,39204542,Health Insurance
88870032,94520849,House Insurance
24249943,70429684,Car Insurance
28166330,94136038,Car Insurance
20795240,6050540,House Insurance
78394550,19972369,Car Insurance
93226345,26333776,House Insurance
18091363,92603719,House Insurance
9632641,15478644,Car Insurance
80777908,11859865,House Insurance
72237671,22544059,Health Insurance
67820028,37042412,Car Insurance
73887382,54952990,Car Insurance
97395950,3545085,Car Insurance
56843326,63302172,House Insurance
95400612,85246192,House Insurance
68890651,22526724,Health Insurance
21626495,2700898,House Insurance
72011299,44176469,Car Insurance
14124656,91739652,Car Insurance
11550964,11552261,Car Insurance
55490014,2931247,Car Insurance
94929249,81361120,Car Insurance
83426130,57906612,Health Insurance
19092371,36619103,House Insurance
6668805,47572523,Car Insurance
53022116,53652511,Car Insurance
21872384,81248515,Health Insurance
13692839,44898145,Car Insurance
73444723,56930941,House Insurance
14086124,32708220,House Insurance
4942131,8812976,Car Insurance
33017098,90315694,House Insurance
89838756,66111814,Car Insurance
77401415,65317236,House Insurance
96060848,84668746,House Insurance
6983817,48161837,Health Insurance
73857252,31279850,House Insurance
11559468,57394619,House Insurance
67097985,45721246,House Insurance
54437641,59014702,Car Insurance
32893084,91091942,House Insurance
62364527,92826819,House Insurance
30180489,95208964,Car Insurance
12167624,76415141,House Insurance
62695127,54033331,House Insurance
14588941,43912312,Car Insurance
60630592,42969181,Car Insurance
62635455,54806301,Car Insurance
37079525,77893930,Health Insurance
2529793,49792593,Car Insurance
47613018,26072436,House Insurance
46444520,39261423,Car Insurance
4232800,42132802,Car Insurance
21588969,67932965,Car Insurance
63789704,81460058,House Insurance
86695818,7070925,House Insurance
4746739,75018164,House Insurance
40527215,93829355,House Insurance
81000066,60385553,Car Insurance
48023401,22383434,Car Insurance
62974689,5211573,House Insurance
16047598,32882539,Health Insurance
42367279,30781725,Health Insurance
38184526,69785354,House Insurance
90902655,52876527,House Insurance
86991476,89911083,House Insurance
17630587,98303335,Health Insurance
10298851,66688357,House Insurance
63325609,40593038,House Insurance
59300187,34667008,Health Insurance
55694512,29102054,Car Insurance
30437632,42332746,House Insurance
26883871,22571214,Health Insurance
51468907,25555342,Health Insurance
60073683,13649057,Health Insurance
72654650,13118974,House Insurance
22298213,10822689,Health Insurance
88857794,95622024,House Insurance
64269992,82106530,Health Insurance
55595122,38097209,House Insurance
3319214,89174314,House Insurance
69622271,16688046,House Insurance
21733093,97968632,Health Insurance
8486272,70306334,House Insurance
69116182,18253160,Car Insurance
7561761,3042177,House Insurance
57515313,90013011,House Insurance
82341620,58590671,Health Insurance
89664788,70912810,House Insurance
41181683,21961507,Health Insurance
62589555,32045386,Health Insurance
54901782,80452575,Health Insurance
75810579,81497576,Health Insurance
17539769,73112028,House Insurance
69822894,65619425,House Insurance
36476685,29706037,House Insurance
5866595,60333470,Health Insurance
76184743,31452093,House Insurance
16893669,35216554,Car Insurance
8928737,62129049,House Insurance
9687055,26873961,Car Insurance
464425,75644924,House Insurance
40337103,48760958,Car Insurance
99957122,74333312,Car Insurance
41040425,16979572,Car Insurance
12280323,44459790,House Insurance
69097073,81887498,House Insurance
70673936,162878,Car Insurance
18260569,85623886,Health Insurance
32783290,59994877,House Insurance
80876556,40216381,Car Insurance
14783400,66044093,Health Insurance
34627852,90126940,House Insurance
94257377,51103036,Health Insurance
29417368,43873676,House Insurance
60565813,88241896,Health Insurance
46212704,83282566,Car Insurance
10748105,43866728,Health Insurance
64393361,36154139,House Insurance
4618398,8353675,House Insurance
57813964,48447693,Car Insurance
96644716,3627040,House Insurance
35649647,16605335,House Insurance
42372119,1869283,Car Insurance
85060047,24329836,Health Insurance
94327019,15284721,Health Insurance
45510744,15012282,Car Insurance
11251300,48288473,Health Insurance
68777139,14400321,Health Insurance
78555719,8974690,Health Insurance
90618624,64741489,Health Insurance
10106841,85829538,House Insurance
29336007,34090553,Car Insurance
74238314,4655364,House Insurance
27018857,67392195,Health Insurance
